"tconst","primaryTitle","startYear","rank","averageRating","numVotes","runtimeMinutes","directors","writers","genres","IMDbLink","Title_IMDb_Link"
"tt0116329","Fly Away Home",1996,3183,6.9,28069,107,"Carroll Ballard","Bill Lishman, Robert Rodat, Vince McKewin","Adventure, Drama, Family","<a href=""https://www.imdb.com/title/tt0116329"" target=""_blank"">tt0116329</a>","<a href=""https://www.imdb.com/title/tt0116329"" target=""_blank"">Fly Away Home</a>"
"tt0117110","Muppet Treasure Island",1996,3184,6.9,28059,99,"Brian Henson","Robert Louis Stevenson, Jerry Juhl, Kirk R. Thatcher, James V. Hart","Action, Adventure, Comedy","<a href=""https://www.imdb.com/title/tt0117110"" target=""_blank"">tt0117110</a>","<a href=""https://www.imdb.com/title/tt0117110"" target=""_blank"">Muppet Treasure Island</a>"
"tt2473794","Mr. Turner",2014,3185,6.8,28046,150,"Mike Leigh","Mike Leigh","Biography, Drama, History","<a href=""https://www.imdb.com/title/tt2473794"" target=""_blank"">tt2473794</a>","<a href=""https://www.imdb.com/title/tt2473794"" target=""_blank"">Mr. Turner</a>"
"tt2172954","The Life List",2025,3186,6.8,28034,123,"Adam Brooks","Adam Brooks, Lori Nelson Spielman","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt2172954"" target=""_blank"">tt2172954</a>","<a href=""https://www.imdb.com/title/tt2172954"" target=""_blank"">The Life List</a>"
"tt1849718","Agneepath",2012,3187,6.9,27991,174,"Karan Malhotra","Ila Bedi Dutta, Avinash Ghodke, Karan Malhotra, Piyush Mishra","Action, Crime, Drama","<a href=""https://www.imdb.com/title/tt1849718"" target=""_blank"">tt1849718</a>","<a href=""https://www.imdb.com/title/tt1849718"" target=""_blank"">Agneepath</a>"
"tt0118798","Bulworth",1998,3188,6.8,27857,108,"Warren Beatty","Warren Beatty, Jeremy Pikser","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt0118798"" target=""_blank"">tt0118798</a>","<a href=""https://www.imdb.com/title/tt0118798"" target=""_blank"">Bulworth</a>"
"tt0096251","Tetsuo: The Iron Man",1989,3189,6.9,27845,67,"Shin'ya Tsukamoto","Shin'ya Tsukamoto","Horror, Sci-Fi","<a href=""https://www.imdb.com/title/tt0096251"" target=""_blank"">tt0096251</a>","<a href=""https://www.imdb.com/title/tt0096251"" target=""_blank"">Tetsuo: The Iron Man</a>"
"tt2372678","2 States",2014,3190,6.9,27842,149,"Abhishek Varman","Chetan Bhagat, Abhishek Varman, Hussain Dalal","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt2372678"" target=""_blank"">tt2372678</a>","<a href=""https://www.imdb.com/title/tt2372678"" target=""_blank"">2 States</a>"
"tt2832470","Dead Snow 2: Red vs. Dead",2014,3191,6.8,27842,100,"Tommy Wirkola","Tommy Wirkola, Geir Vegar Hoel, Stig Frode Henriksen","Action, Comedy, Horror","<a href=""https://www.imdb.com/title/tt2832470"" target=""_blank"">tt2832470</a>","<a href=""https://www.imdb.com/title/tt2832470"" target=""_blank"">Dead Snow 2: Red vs. Dead</a>"
"tt0110955","The Ref",1994,3192,6.9,27727,97,"Ted Demme","Marie Weiss, Richard LaGravenese","Comedy, Crime, Drama","<a href=""https://www.imdb.com/title/tt0110955"" target=""_blank"">tt0110955</a>","<a href=""https://www.imdb.com/title/tt0110955"" target=""_blank"">The Ref</a>"
"tt0473488","A Guide to Recognizing Your Saints",2006,3193,6.9,27708,100,"Dito Montiel","Dito Montiel","Crime, Drama","<a href=""https://www.imdb.com/title/tt0473488"" target=""_blank"">tt0473488</a>","<a href=""https://www.imdb.com/title/tt0473488"" target=""_blank"">A Guide to Recognizing Your Saints</a>"
"tt27056012","Khel Khel Mein",2024,3194,6.8,27671,135,"Mudassar Aziz","Mudassar Aziz","Comedy, Drama","<a href=""https://www.imdb.com/title/tt27056012"" target=""_blank"">tt27056012</a>","<a href=""https://www.imdb.com/title/tt27056012"" target=""_blank"">Khel Khel Mein</a>"
"tt4080956","A Prayer Before Dawn",2017,3195,6.8,27444,116,"Jean-Stéphane Sauvaire","Billy Moore, Jonathan Hirschbein, Nick Saltrese","Action, Biography, Crime","<a href=""https://www.imdb.com/title/tt4080956"" target=""_blank"">tt4080956</a>","<a href=""https://www.imdb.com/title/tt4080956"" target=""_blank"">A Prayer Before Dawn</a>"
"tt0246677","Heaven",2002,3196,6.9,26853,97,"Tom Tykwer","Krzysztof Kieslowski, Krzysztof Piesiewicz","Crime, Drama, Romance","<a href=""https://www.imdb.com/title/tt0246677"" target=""_blank"">tt0246677</a>","<a href=""https://www.imdb.com/title/tt0246677"" target=""_blank"">Heaven</a>"
"tt0366777","Millions",2004,3197,6.8,26836,98,"Danny Boyle","Frank Cottrell Boyce","Comedy, Crime, Drama","<a href=""https://www.imdb.com/title/tt0366777"" target=""_blank"">tt0366777</a>","<a href=""https://www.imdb.com/title/tt0366777"" target=""_blank"">Millions</a>"
"tt0112857","Devil in a Blue Dress",1995,3198,6.8,26379,102,"Carl Franklin","Walter Mosley, Carl Franklin","Crime, Drama, Mystery","<a href=""https://www.imdb.com/title/tt0112857"" target=""_blank"">tt0112857</a>","<a href=""https://www.imdb.com/title/tt0112857"" target=""_blank"">Devil in a Blue Dress</a>"
"tt1564349","Dolphin Tale",2011,3199,6.8,26353,113,"Charles Martin Smith","Karen Janszen, Noam Dromi","Drama, Family","<a href=""https://www.imdb.com/title/tt1564349"" target=""_blank"">tt1564349</a>","<a href=""https://www.imdb.com/title/tt1564349"" target=""_blank"">Dolphin Tale</a>"
"tt0077294","Capricorn One",1978,3200,6.8,26282,123,"Peter Hyams","Peter Hyams","Action, Adventure, Drama","<a href=""https://www.imdb.com/title/tt0077294"" target=""_blank"">tt0077294</a>","<a href=""https://www.imdb.com/title/tt0077294"" target=""_blank"">Capricorn One</a>"
"tt0074512","Family Plot",1976,3201,6.8,26074,120,"Alfred Hitchcock","Ernest Lehman, Victor Canning","Comedy, Crime, Drama","<a href=""https://www.imdb.com/title/tt0074512"" target=""_blank"">tt0074512</a>","<a href=""https://www.imdb.com/title/tt0074512"" target=""_blank"">Family Plot</a>"
"tt0252299","Buffalo Soldiers",2001,3202,6.7,26044,98,"Gregor Jordan","Robert O'Connor, Gregor Jordan, Eric Weiss, Nora Maccoby","Comedy, Crime, Drama","<a href=""https://www.imdb.com/title/tt0252299"" target=""_blank"">tt0252299</a>","<a href=""https://www.imdb.com/title/tt0252299"" target=""_blank"">Buffalo Soldiers</a>"
"tt5822536","Paddington in Peru",2024,3203,6.7,26019,106,"Dougal Wilson","Michael Bond, Paul King, Simon Farnaby, Mark Burton, Jon Foster, James Lamont","Adventure, Animation, Comedy","<a href=""https://www.imdb.com/title/tt5822536"" target=""_blank"">tt5822536</a>","<a href=""https://www.imdb.com/title/tt5822536"" target=""_blank"">Paddington in Peru</a>"
"tt0045891","How to Marry a Millionaire",1953,3204,6.8,26005,95,"Jean Negulesco","Nunnally Johnson, Zoe Akins, Dale Eunson, Katherine Albert","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt0045891"" target=""_blank"">tt0045891</a>","<a href=""https://www.imdb.com/title/tt0045891"" target=""_blank"">How to Marry a Millionaire</a>"
"tt4645368","It's Only the End of the World",2016,3205,6.8,25889,97,"Xavier Dolan","Xavier Dolan, Jean-Luc Lagarce","Drama","<a href=""https://www.imdb.com/title/tt4645368"" target=""_blank"">tt4645368</a>","<a href=""https://www.imdb.com/title/tt4645368"" target=""_blank"">It's Only the End of the World</a>"
"tt2261287","Leap!",2016,3206,6.8,25746,89,"Eric Summer, Éric Warin","Eric Summer, Laurent Zeitoun, Carol Noble","Adventure, Animation, Comedy","<a href=""https://www.imdb.com/title/tt2261287"" target=""_blank"">tt2261287</a>","<a href=""https://www.imdb.com/title/tt2261287"" target=""_blank"">Leap!</a>"
"tt0278500","The Importance of Being Earnest",2002,3207,6.8,25487,97,"Oliver Parker","Oscar Wilde, Oliver Parker","Comedy, Drama, Romance","<a href=""https://www.imdb.com/title/tt0278500"" target=""_blank"">tt0278500</a>","<a href=""https://www.imdb.com/title/tt0278500"" target=""_blank"">The Importance of Being Earnest</a>"
"tt1582248","Puncture",2011,3208,6.8,25327,100,"Adam Kassen, Mark Kassen","Paul Danziger, Chris Lopata, Ela Thier","Biography, Drama, Mystery","<a href=""https://www.imdb.com/title/tt1582248"" target=""_blank"">tt1582248</a>","<a href=""https://www.imdb.com/title/tt1582248"" target=""_blank"">Puncture</a>"
"tt0924129","Crossing Over",2009,3209,6.7,25120,113,"Wayne Kramer","Wayne Kramer","Crime, Drama","<a href=""https://www.imdb.com/title/tt0924129"" target=""_blank"">tt0924129</a>","<a href=""https://www.imdb.com/title/tt0924129"" target=""_blank"">Crossing Over</a>"
"tt0458339","Captain America: The First Avenger",2011,3210,6.9,937187,124,"Joe Johnston","Christopher Markus, Stephen McFeely, Joe Simon, Jack Kirby","Action, Adventure, Sci-Fi","<a href=""https://www.imdb.com/title/tt0458339"" target=""_blank"">tt0458339</a>","<a href=""https://www.imdb.com/title/tt0458339"" target=""_blank"">Captain America: The First Avenger</a>"
"tt1228705","Iron Man 2",2010,3211,6.9,907051,124,"Jon Favreau","Justin Theroux, Stan Lee, Don Heck, Larry Lieber, Jack Kirby","Action, Sci-Fi","<a href=""https://www.imdb.com/title/tt1228705"" target=""_blank"">tt1228705</a>","<a href=""https://www.imdb.com/title/tt1228705"" target=""_blank"">Iron Man 2</a>"
"tt0948470","The Amazing Spider-Man",2012,3212,6.9,736703,136,"Marc Webb","James Vanderbilt, Alvin Sargent, Steve Kloves, Stan Lee, Steve Ditko","Action, Sci-Fi","<a href=""https://www.imdb.com/title/tt0948470"" target=""_blank"">tt0948470</a>","<a href=""https://www.imdb.com/title/tt0948470"" target=""_blank"">The Amazing Spider-Man</a>"
"tt0369610","Jurassic World",2015,3213,6.9,704726,124,"Colin Trevorrow","Rick Jaffa, Amanda Silver, Colin Trevorrow, Derek Connolly, Michael Crichton","Action, Adventure, Sci-Fi","<a href=""https://www.imdb.com/title/tt0369610"" target=""_blank"">tt0369610</a>","<a href=""https://www.imdb.com/title/tt0369610"" target=""_blank"">Jurassic World</a>"
"tt2527336","Star Wars: Episode VIII - The Last Jedi",2017,3214,6.9,698697,152,"Rian Johnson","Rian Johnson, George Lucas","Action, Adventure, Fantasy","<a href=""https://www.imdb.com/title/tt2527336"" target=""_blank"">tt2527336</a>","<a href=""https://www.imdb.com/title/tt2527336"" target=""_blank"">Star Wars: Episode VIII - The Last Jedi</a>"
"tt1637725","Ted",2012,3215,6.9,686984,106,"Seth MacFarlane","Seth MacFarlane, Alec Sulkin, Wellesley Wild","Comedy","<a href=""https://www.imdb.com/title/tt1637725"" target=""_blank"">tt1637725</a>","<a href=""https://www.imdb.com/title/tt1637725"" target=""_blank"">Ted</a>"
"tt1663662","Pacific Rim",2013,3216,6.9,546802,131,"Guillermo del Toro","Travis Beacham, Guillermo del Toro","Action, Adventure, Sci-Fi","<a href=""https://www.imdb.com/title/tt1663662"" target=""_blank"">tt1663662</a>","<a href=""https://www.imdb.com/title/tt1663662"" target=""_blank"">Pacific Rim</a>"
"tt9419884","Doctor Strange in the Multiverse of Madness",2022,3217,6.9,518792,126,"Sam Raimi","Michael Waldron, Stan Lee, Steve Ditko","Action, Adventure, Fantasy","<a href=""https://www.imdb.com/title/tt9419884"" target=""_blank"">tt9419884</a>","<a href=""https://www.imdb.com/title/tt9419884"" target=""_blank"">Doctor Strange in the Multiverse of Madness</a>"
"tt1499658","Horrible Bosses",2011,3218,6.9,480183,98,"Seth Gordon","Michael Markowitz, John Francis Daley, Jonathan Goldstein","Comedy, Crime","<a href=""https://www.imdb.com/title/tt1499658"" target=""_blank"">tt1499658</a>","<a href=""https://www.imdb.com/title/tt1499658"" target=""_blank"">Horrible Bosses</a>"
"tt0351283","Madagascar",2005,3219,6.9,461070,86,"Eric Darnell, Tom McGrath","Mark Burton, Billy Frolick, Eric Darnell, Tom McGrath","Adventure, Animation, Comedy","<a href=""https://www.imdb.com/title/tt0351283"" target=""_blank"">tt0351283</a>","<a href=""https://www.imdb.com/title/tt0351283"" target=""_blank"">Madagascar</a>"
"tt0363771","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,3220,6.9,445521,143,"Andrew Adamson","Ann Peacock, Andrew Adamson, Christopher Markus, Stephen McFeely, C.S. Lewis","Adventure, Family, Fantasy","<a href=""https://www.imdb.com/title/tt0363771"" target=""_blank"">tt0363771</a>","<a href=""https://www.imdb.com/title/tt0363771"" target=""_blank"">The Chronicles of Narnia: The Lion, the Witch and the Wardrobe</a>"
"tt0104431","Home Alone 2: Lost in New York",1992,3221,6.9,431086,120,"Chris Columbus","John Hughes","Adventure, Comedy, Crime","<a href=""https://www.imdb.com/title/tt0104431"" target=""_blank"">tt0104431</a>","<a href=""https://www.imdb.com/title/tt0104431"" target=""_blank"">Home Alone 2: Lost in New York</a>"
"tt1587310","Maleficent",2014,3222,6.9,415160,97,"Robert Stromberg","Linda Woolverton, Charles Perrault, Milt Banta, Winston Hibler, Bill Peet, Erdman Penner, Joe Rinaldi, Ted Sears, Ralph Wright","Action, Adventure, Drama","<a href=""https://www.imdb.com/title/tt1587310"" target=""_blank"">tt1587310</a>","<a href=""https://www.imdb.com/title/tt1587310"" target=""_blank"">Maleficent</a>"
"tt0317919","Mission: Impossible III",2006,3223,6.9,412367,126,"J.J. Abrams","Alex Kurtzman, Roberto Orci, J.J. Abrams, Bruce Geller","Action, Adventure, Thriller","<a href=""https://www.imdb.com/title/tt0317919"" target=""_blank"">tt0317919</a>","<a href=""https://www.imdb.com/title/tt0317919"" target=""_blank"">Mission: Impossible III</a>"
"tt3778644","Solo: A Star Wars Story",2018,3224,6.9,397175,135,"Ron Howard","Jonathan Kasdan, Lawrence Kasdan, George Lucas","Action, Adventure, Sci-Fi","<a href=""https://www.imdb.com/title/tt3778644"" target=""_blank"">tt3778644</a>","<a href=""https://www.imdb.com/title/tt3778644"" target=""_blank"">Solo: A Star Wars Story</a>"
"tt0478311","Knocked Up",2007,3225,6.9,392989,129,"Judd Apatow","Judd Apatow","Comedy, Romance","<a href=""https://www.imdb.com/title/tt0478311"" target=""_blank"">tt0478311</a>","<a href=""https://www.imdb.com/title/tt0478311"" target=""_blank"">Knocked Up</a>"
"tt0496806","Ocean's Thirteen",2007,3226,6.9,378956,122,"Steven Soderbergh","Brian Koppelman, David Levien, George Clayton Johnson, Jack Golden Russell","Crime, Thriller","<a href=""https://www.imdb.com/title/tt0496806"" target=""_blank"">tt0496806</a>","<a href=""https://www.imdb.com/title/tt0496806"" target=""_blank"">Ocean's Thirteen</a>"
"tt0368891","National Treasure",2004,3227,6.9,368279,131,"Jon Turteltaub","Jim Kouf, Cormac Wibberley, Marianne Wibberley, Oren Aviv, Charles Segars","Action, Adventure, Mystery","<a href=""https://www.imdb.com/title/tt0368891"" target=""_blank"">tt0368891</a>","<a href=""https://www.imdb.com/title/tt0368891"" target=""_blank"">National Treasure</a>"
"tt0910936","Pineapple Express",2008,3228,6.9,366416,111,"David Gordon Green","Seth Rogen, Evan Goldberg, Judd Apatow","Action, Comedy, Crime","<a href=""https://www.imdb.com/title/tt0910936"" target=""_blank"">tt0910936</a>","<a href=""https://www.imdb.com/title/tt0910936"" target=""_blank"">Pineapple Express</a>"
"tt0167190","Hellboy",2004,3229,6.9,362362,122,"Guillermo del Toro","Guillermo del Toro, Peter Briggs, Mike Mignola","Action, Adventure, Fantasy","<a href=""https://www.imdb.com/title/tt0167190"" target=""_blank"">tt0167190</a>","<a href=""https://www.imdb.com/title/tt0167190"" target=""_blank"">Hellboy</a>"
"tt0119528","Liar Liar",1997,3230,6.9,351763,86,"Tom Shadyac","Paul Guay, Stephen Mazur","Comedy, Fantasy","<a href=""https://www.imdb.com/title/tt0119528"" target=""_blank"">tt0119528</a>","<a href=""https://www.imdb.com/title/tt0119528"" target=""_blank"">Liar Liar</a>"
"tt0109040","Ace Ventura: Pet Detective",1994,3231,6.9,341292,86,"Tom Shadyac","Jack Bernstein, Tom Shadyac, Jim Carrey","Comedy","<a href=""https://www.imdb.com/title/tt0109040"" target=""_blank"">tt0109040</a>","<a href=""https://www.imdb.com/title/tt0109040"" target=""_blank"">Ace Ventura: Pet Detective</a>"
"tt0838283","Step Brothers",2008,3232,6.9,332177,98,"Adam McKay","Will Ferrell, Adam McKay, John C. Reilly","Comedy","<a href=""https://www.imdb.com/title/tt0838283"" target=""_blank"">tt0838283</a>","<a href=""https://www.imdb.com/title/tt0838283"" target=""_blank"">Step Brothers</a>"
"tt0118880","Con Air",1997,3233,6.9,331613,115,"Simon West","Scott Rosenberg","Action, Crime, Thriller","<a href=""https://www.imdb.com/title/tt0118880"" target=""_blank"">tt0118880</a>","<a href=""https://www.imdb.com/title/tt0118880"" target=""_blank"">Con Air</a>"
"tt1152836","Public Enemies",2009,3234,6.9,329475,140,"Michael Mann","Ronan Bennett, Michael Mann, Ann Biderman, Bryan Burrough","Biography, Crime, Drama","<a href=""https://www.imdb.com/title/tt1152836"" target=""_blank"">tt1152836</a>","<a href=""https://www.imdb.com/title/tt1152836"" target=""_blank"">Public Enemies</a>"
"tt0463854","28 Weeks Later",2007,3235,6.9,326316,99,"Juan Carlos Fresnadillo","Rowan Joffe, Juan Carlos Fresnadillo, Enrique López Lavigne, Jesús Olmo","Horror, Sci-Fi","<a href=""https://www.imdb.com/title/tt0463854"" target=""_blank"">tt0463854</a>","<a href=""https://www.imdb.com/title/tt0463854"" target=""_blank"">28 Weeks Later</a>"
"tt1213663","The World's End",2013,3236,6.9,307108,109,"Edgar Wright","Simon Pegg, Edgar Wright","Action, Comedy, Sci-Fi","<a href=""https://www.imdb.com/title/tt1213663"" target=""_blank"">tt1213663</a>","<a href=""https://www.imdb.com/title/tt1213663"" target=""_blank"">The World's End</a>"
"tt6139732","Aladdin",2019,3237,6.9,305045,128,"Guy Ritchie","John August, Guy Ritchie","Adventure, Comedy, Family","<a href=""https://www.imdb.com/title/tt6139732"" target=""_blank"">tt6139732</a>","<a href=""https://www.imdb.com/title/tt6139732"" target=""_blank"">Aladdin</a>"
"tt0259711","Vanilla Sky",2001,3238,6.9,297027,136,"Cameron Crowe","Alejandro Amenábar, Mateo Gil, Cameron Crowe","Fantasy, Mystery, Romance","<a href=""https://www.imdb.com/title/tt0259711"" target=""_blank"">tt0259711</a>","<a href=""https://www.imdb.com/title/tt0259711"" target=""_blank"">Vanilla Sky</a>"
"tt2024469","Non-Stop",2014,3239,6.9,282735,106,"Jaume Collet-Serra","John W. Richardson, Chris Roach, Ryan Engle","Action, Mystery, Thriller","<a href=""https://www.imdb.com/title/tt2024469"" target=""_blank"">tt2024469</a>","<a href=""https://www.imdb.com/title/tt2024469"" target=""_blank"">Non-Stop</a>"
"tt1080016","Ice Age: Dawn of the Dinosaurs",2009,3240,6.9,276956,94,"Carlos Saldanha, Michael Thurmeier","Michael Berg, Peter Ackerman, Mike Reiss, Yoni Brenner, Jason Carter Eaton, Peter Gaulke, Gerry Swallow, Michael J. Wilson","Adventure, Animation, Comedy","<a href=""https://www.imdb.com/title/tt1080016"" target=""_blank"">tt1080016</a>","<a href=""https://www.imdb.com/title/tt1080016"" target=""_blank"">Ice Age: Dawn of the Dinosaurs</a>"
"tt1092026","Paul",2011,3241,6.9,275691,104,"Greg Mottola","Simon Pegg, Nick Frost","Adventure, Comedy, Sci-Fi","<a href=""https://www.imdb.com/title/tt1092026"" target=""_blank"">tt1092026</a>","<a href=""https://www.imdb.com/title/tt1092026"" target=""_blank"">Paul</a>"
