names,date_x,score,genre,overview,crew,orig_title,status,orig_lang,budget_x,revenue,country
The Night of the 12th,10/13/2022 ,72.0,"Thriller, Crime, Mystery","Young and ambitious Captain Vivés has just been appointed group leader at the Grenoble Criminal Squad when Clara's murder case lands on his desk. Vivés and his team investigate Clara's complex life and relations, but what starts as a professional and methodical immersion into the victim's life soon turns into a haunting obsession.","Bastien Bouillon, Yohan, Bouli Lanners, Marceau, Anouk Grinberg, La juge, Mouna Soualem, Nadia, Pauline Serieys, Nanie, Théo Cholbi, Willy, Johann Dionnet, Fred, Thibaut Évrard, Loïc, Julien Frison, Boris", La Nuit du 12, Released, French,25660000.0,3467232.0,AU
Jeepers Creepers Returns,05/26/2023 ,0.0,Horror,"An evil warlock summons the Creeper from the bounds of hell to slay on earth Every 23 years for 23 days, but he also needs to eat and refresh his flesh Or he will loose his immortality forever.","Rui Constantino, Mayor James, Miguel D. Dias, Hunter Savage, Alexander Sunflower, The Creeper, Yoshida Imatae, Warlock", Jeepers Creepers O Regresso, In Production, English,20000.0,1240261.6,PT
Geylang,04/06/2023 ,0.0,"Thriller, Action, Crime","Lust, shame, passion, lies and violence - the lives of individuals intertwine in an unyielding web under the red lights of Geylang. A desperate doctor searching for an organ for his daughter, a tormented prostitute paying off her lover's debt, a social worker with political inclinations willing to cross the line, and a ruthless pimp with a dark secret. Nothing is quite what it seems as a long night awaits.","Mark Lee, Fatty, Sheila Sim, Celine, Shane Mardjuki, Dr. Sun, Patricia Lin, Shangri-La", 芽籠, Released, Chinese,223000000.0,175269998.8,SG
"Sex, Shame and Tears 2",02/04/2022 ,64.0,"Comedy, Drama","Twenty years have passed since those two apartments in the heart of Mexico City were the battlefield of a war of the sexes between Ana, Carlos, Andrea, Miguel, Tomás and María. All that is left of those apartments are memories and the image of Tomás' dead body at the bottom of the elevator shaft. Their lives have changed, their families have grown and new and unexpected characters have come to unsettle their daily lives and trigger a chain of events that will make them realize that modesty has been replaced by public disclosure; sex is only an app away; but love...love is still something elusive that everyone in today's banal and chaotic world is seeking.","Cecilia Suárez, Andrea, Susana Zabaleta, Ana, Mónica Dionne, María, Naian González Norvind, Matilde, Ximena Romo, Katia, Víctor Huggo Martin, Carlos, José Ángel Bichir, Mateo, Paco Rueda, Beny, Jorge Salinas, Miguel"," Sexo, pudor y lágrimas 2", Released," Spanish, Castilian",115500000.0,365470598.0,MX
Playhouse,08/28/2020 ,53.0,"Horror, Thriller","Reckless Jack Travis is an irreverent horror writer notorious for scaring audiences. But as he obsesses over creating a new theatre show set in a haunted Scottish castle, demonic disturbances from deep within the walls begin to prey on his troubled daughter. When the alarming supernatural forces start to close in on him too, Jack is forced to reckon with the terrifying consequences of creating such a dark and macabre play. But will he realise the danger of unearthing a historic curse and stop writing before he damns himself, his personal sanity and those he loves forever?","William Holstead, Jack Travis, Grace Courtney, Bee / Beleth, Helen Mackay, Jenny Andrews, James Rottger, Callum Andrews, Rebecca Calienda, Kathryn, Eilidh McLaughlin, Alex, Mathilde Darmady, Katie, Julie Higginson, Samantha, Jim Page, Football Commentator",Playhouse, Released, English,125000000.0,147540426.0,GB
Herbie Rides Again,12/19/1974 ,61.0,"Romance, Comedy, Family, Fantasy",The living Volkswagen Beetle helps an old lady protect her home from a corrupt developer.,"Helen Hayes, Mrs. Steinmetz, Ken Berry, Willoughby Whitfield, Stefanie Powers, Nicole Harris, John McIntire, Mr. Judson, Keenan Wynn, Alonzo P Hawk, Chuck McCann, Loostgarten, Huntz Hall, Judge, Ivor Barry, Chauffeur, Dan Tobin, Lawyer",Herbie Rides Again, Released, English,15102000.0,38229000.0,AU
Swiss Army Man,07/14/2016 ,69.0,"Comedy, Drama, Romance, Fantasy, Adventure","Alone on a tiny deserted island, Hank has given up all hope of ever making it home again. But one day everything changes when a dead body washes ashore, and he soon realizes it may be his last opportunity to escape certain death. Armed with his new “friend” and an unusual bag of tricks, the duo go on an epic adventure to bring Hank back to the woman of his dreams.","Paul Dano, Hank, Daniel Radcliffe, Manny, Mary Elizabeth Winstead, Sarah, Antonia Ribero, Crissie, Timothy Eulich, Preston, Richard Gross, Hank's Dad, Marika Casteel, Reporter, Andy Hull, Cameraman, Aaron Marshall, Officer #1",Swiss Army Man, Released, English,3000000.0,5837111.0,AU
Mockingbird,10/07/2014 ,47.0,"Horror, Thriller",A couple are given a camera and a set of instructions which they must follow or else someone will die.,"Alyvia Alyn Lind, Megan, Emily Alyn Lind, Abby, Audrey Marie Anderson, Emmy, Lee Garlington, Mom, Spencer List, Jacob Henry, Todd Stashwick, Tom, Natalie Alyn Lind, Jacob's Friend #4, Benjamin Stockham, Jacob's Friend #2, Alexandra Lydon, Beth",Mockingbird, Released, English,118800000.0,452580073.2,US
Morgan,11/17/2016 ,58.0,"Horror, Science Fiction, Thriller",A corporate risk-management consultant must determine whether or not to terminate an artificial being's life that was made in a laboratory environment.,"Kate Mara, Lee Weathers, Anya Taylor-Joy, Morgan, Toby Jones, Dr. Simon Ziegler, Rose Leslie, Dr. Amy Menser, Boyd Holbrook, Skip Vronsky, Michelle Yeoh, Dr. Lui Cheng, Jennifer Jason Leigh, Dr. Kathy Grieff, Paul Giamatti, Dr. Alan Shapiro, Michael Yare, Ted Brenner",Morgan, Released, English,8000000.0,7298786.0,AU
An Eye for an Eye,08/14/1981 ,53.0,"Adventure, Action, Crime",Sean Kane is forced to resign from the San Francisco Police Department's Narcotics Division when he goes berserk after his partner is murdered. He decides to fight alone and follows a trail of drug traffickers into unexpected high places.,"Chuck Norris, Sean Kane, Christopher Lee, Morgan Canfield, Richard Roundtree, Capt. Stevens, Matt Clark, Tom McCoy, Mako, James Chan, Maggie Cooper, Heather Sullivan, Rosalind Chao, Linda Chan, Professor Toru Tanaka, The Professor, Stuart Pankin, Nicky LaBelle",An Eye for an Eye, Released, English,3820017.8,7680000.0,US
Dead Man Down,05/01/2013 ,61.0,"Thriller, Action, Crime, Drama","In New York City, a crime lord's right-hand man is seduced by a woman seeking retribution.","Colin Farrell, Victor, Noomi Rapace, Beatrice, Terrence Howard, Alphonse, Dominic Cooper, Darcy, Isabelle Huppert, Valentine Louzon, Luis Da Silva Jr., Terry, John Cenatiempo, Charles, Stuart Bennett, Kilroy, Franky G, Luco",Dead Man Down, Released, English,30000000.0,19599974.0,AU
What We Do in the Shadows,09/04/2014 ,76.0,"Comedy, Horror",Vampire housemates try to cope with the complexities of modern life and show a newly turned hipster some of the perks of being undead.,"Taika Waititi, Viago, Jemaine Clement, Vladislav, Jonny Brugh, Deacon, Cori Gonzalez-Macuer, Nick, Stu Rutherford, Stu, Ben Fransham, Petyr, Jackie van Beek, Jackie, Elena Stejko, Pauline (The Beast), Jason Hoyte, Julian",What We Do in the Shadows, Released, English,1600000.0,6263224.0,AU
Mimic 2,07/17/2001 ,53.0,"Horror, Science Fiction, Thriller","When a cockroach-spread plague threatened to decimate the child population of New York City in the original Mimic, biologist Susan Tyler and her research associates developed a species of ""Judas"" bugs and introduced them into the environment, where they were to ""mimic"" the diseased roaches and infiltrate their grubby habitats. The plan worked until the bugs evolved to mimic their next prey... humans! Just when they were all thought to be dead, the giant cockroaches are back, and this time they've mutated to take on human form!","Alix Koromzay, Remy Panos, Bruno Campos, Det. Klaski, Gaven E. Lucas, Sal Aguirre, Will Estes, Nicky, Edward Albert, Darksuit, Jon Polito, Morrie Deaver, Jim O'Heir, Lou, Paul Schulze, Phillip",Mimic 2, Released, English,10000000.0,18052360.4,US
Clinical,01/13/2017 ,53.0,"Thriller, Horror","A psychiatrist tries to put her life back together after a violent attack by seeking to repair the life of a new patient, but he has his own terrifying history.","Vinessa Shaw, Dr. Jane Mathis, Kevin Rahm, Alex, Aaron Stanford, Miles Richardson, William Atherton, Terry Drummond, India Eisley, Nora Green, Nestor Serrano, Dr. Saul, Sydney Tamiia Poitier, Clara, Wilmer Calderon, Greg, Dion Basco, Jeremy Platt",Clinical, Released, English,96200000.0,322945018.8,US
Entourage,06/04/2015 ,62.0,Comedy,"Movie star Vincent Chase, together with his boys, Eric, Turtle and Johnny, are back…and back in business with super agent-turned-studio head Ari Gold. Some of their ambitions have changed, but the bond between them remains strong as they navigate the capricious and often cutthroat world of Hollywood.","Kevin Connolly, Eric Murphy, Adrian Grenier, Vincent 'Vince' Chase, Kevin Dillon, Johnny 'Drama' Chase, Jerry Ferrara, Turtle, Jeremy Piven, Ari Gold, Emmanuelle Chriqui, Sloane, Perrey Reeves, Mrs. Ari, Rex Lee, Lloyd, Debi Mazar, Shauna",Entourage, Released, English,30000000.0,46438538.0,AU
Dangal,12/23/2016 ,80.0,"Drama, Family, Comedy, Action","Dangal is an extraordinary true story based on the life of Mahavir Singh and his two daughters, Geeta and Babita Phogat. The film traces the inspirational journey of a father who trains his daughters to become world class wrestlers.","Aamir Khan, Mahavir Singh Phogat, Fatima Sana Shaikh, Geeta Phogat, Sanya Malhotra, Babita Kumari, Sakshi Tanwar, Daya Kaur, Aparshakti Khurana, Omkar, Zaira Wasim, Young Geeta, Suhani Bhatnagar, Young Babita, Girish Kulkarni, Coach Pramod Kadam, Vivan Bhatena, Harkinder", दंगल, Released, Hindi,9500000.0,305149461.0,IN
Wheel of Fortune and Fantasy,04/28/2022 ,69.0,"Drama, Romance","An unexpected love triangle, a seduction trap, and a random encounter are the three episodes, told in three movements to depict three female characters and trace the trajectories between their choices and regrets.","Kotone Furukawa, Meiko, Ayumu Nakajima, Kazuaki, Hyunri, Tsugumi, Kiyohiko Shibukawa, Segawa, Katsuki Mori, Nao, Shouma Kai, Sasaki, Fusako Urabe, Moka, Aoba Kawai, Nana", 偶然と想像, Released, Japanese,108200000.0,405044027.8,AU
Altered States,07/24/1981 ,67.0,"Horror, Science Fiction, Thriller","A research scientist explores the boundaries and frontiers of consciousness. Using sensory deprivation and hallucinogenic mixtures from native American shamans, he explores these altered states of consciousness and finds that memory, time, and perhaps reality itself are states of mind.","William Hurt, Professor Eddie Jessup, Blair Brown, Emily Jessup, Bob Balaban, Arthur Rosenberg, Charles Haid, Mason Parrish, Thaao Penghlis, Echeverria, Miguel Godreau, Primal Man, Dori Brenner, Sylvia Rosenberg, Peter Brandon, Hobart, Charles White-Eagle, The Brujo",Altered States, Released, English,15000000.0,19853892.0,AU
Short Cuts,10/01/1993 ,72.0,"Comedy, Drama","Many loosely connected characters cross paths in this film, based on the stories of Raymond Carver. Waitress Doreen Piggot accidentally runs into a boy with her car. Soon after walking away, the child lapses into a coma. While at the hospital, the boy's grandfather tells his son, Howard, about his past affairs. Meanwhile, a baker starts harassing the family when they fail to pick up the boy's birthday cake.","Andie MacDowell, Ann Finnigan, Bruce Davison, Howard Finnigan, Jack Lemmon, Paul Finnigan, Zane Cassidy, Casey Finnigan, Julianne Moore, Marian Wyman, Matthew Modine, Dr. Ralph Wyman, Anne Archer, Claire Kane, Fred Ward, Stuart Kane, Jennifer Jason Leigh, Lois Kaiser",Short Cuts, Released, English,23550192.0,6110979.0,US
Novitiate,10/27/2017 ,64.0,Drama,"In the early 1960s, during the Vatican II era, a young woman training to become a nun struggles with issues of faith, sexuality and the changing church.","Lisa Stewart, Sister Genevieve, Melissa Leo, Reverend Mother, Morgan Saylor, Sister Evelyn, Julianne Nicholson, Nora Harris, Margaret Qualley, Sister Cathleen, Dianna Agron, Sister Mary Grace, Liana Liberato, Sister Emily, Rebecca Dayan, Sister Emanuel, Eline Powell, Sister Candace",Novitiate, Released, English,36345000.0,580346.0,US
One Direction: This Is Us,08/30/2013 ,84.0,"Documentary, Music","""One Direction: This Is Us"" is a captivating and intimate all-access look at life on the road for the global music phenomenon. Weaved with stunning live concert footage, this inspiring feature film tells the remarkable story of Niall, Zayn, Liam, Harry and Louis's really like to be One Direction.","Harry Styles, Self, Niall Horan, Self, Zayn Malik, Self, Louis Tomlinson, Self, Liam Payne, Self, Simon Cowell, Self, Martin Scorsese, Self, Chris Rock, Self, Jon Shone, Self - MD / Keyboards",One Direction: This Is Us, Released, English,10000000.0,68500000.0,US
Sandy Wexler,04/14/2017 ,55.0,Comedy,"When a hapless but dedicated talent manager signs his first client who actually has talent, his career finally starts to take off.","Adam Sandler, Sandy Wexler, Jennifer Hudson, Courtney Clarke, Kevin James, Ted Rafferty, Colin Quinn, Kevin Connors, Nick Swardson, Gary Rodgers, Jackie Sandler, Amy Baskin, Terry Crews, 'Bedtime' Bobby Barnes, Rob Schneider, Firuz, Lamorne Morris, Bling",Sandy Wexler, Released, English,70800000.0,591573175.2,US
Dance Flick,05/22/2009 ,46.0,"Music, Comedy, Action","Street dancer, Thomas Uncles is from the wrong side of the tracks, but his bond with the beautiful Megan White might help the duo realize their dreams as they enter in the mother of all dance battles.","Shoshana Bush, Megan, Damon Wayans Jr., Thomas, Essence Atkins, Charity, Chris Elliott, Ron, David Alan Grier, Sugar Bear, Shawn Wayans, Baby Daddy, Marlon Wayans, Mr. Moody, Sufe Bradshaw, Keloid, Amy Sedaris, Ms. Cameltoé",Dance Flick, Released, English,25000000.0,32224624.0,US
Drillbit Taylor,03/20/2008 ,58.0,Comedy,"Three kids hire a low-budget bodyguard to protect them from the playground bully, not realising he is just a homeless beggar and petty thief looking for some easy cash.","Owen Wilson, Drillbit Taylor, Leslie Mann, Lisa, Nate Hartley, Wade, Troy Gentile, Ryan, David Dorfman, Emmit, Alex Frost, Filkins, Josh Peck, Ronnie, Casey Boersma, Chuck, Dylan Boersma, Nick",Drillbit Taylor, Released, English,40000000.0,49686263.0,AU
Thursday,11/13/1998 ,70.0,Thriller,"A former Los Angeles drug dealer moves far away to Texas, making a new life for himself as a married architect in the suburbs. His old crime partner unexpectedly shows up with heroin and gangster business, attracting a slew of violent unsavory characters.","Thomas Jane, Casey Wells, Paula Marshall, Christine, Aaron Eckhart, Nick, James Le Gros, Billy Hill, Paulina Porizkova, Dallas, Michael Jeter, Dr. Jarvis, Glenn Plummer, Ice, Mickey Rourke, Kasarov, Luck Hari, Cashier",Thursday, Released, English,42680000.0,3121.0,US
